mep_id,display_name,first_name,last_name,country,country_code,national_party,eu_group_short,eu_group_full,eu_group_code,vote_position_raw,vote_label_en,vote_label_technical_en,vote_date,email,photo_url_ep,mep_profile_url_ep,source_url
124736,Merja KYLLÖNEN,Merja,KYLLÖNEN,Finland,FIN,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,merja.kyllonen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124736.jpg,https://www.europarl.europa.eu/meps/en/124736,https://howtheyvote.eu/votes/195775
124866,Ilhan KYUCHYUK,Ilhan,KYUCHYUK,Bulgaria,BGR,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,ilhan.kyuchyuk@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124866.jpg,https://www.europarl.europa.eu/meps/en/124866,https://howtheyvote.eu/votes/195775
197460,Sergey LAGODINSKY,Sergey,LAGODINSKY,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,sergey.lagodinsky@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197460.jpg,https://www.europarl.europa.eu/meps/en/197460,https://howtheyvote.eu/votes/195775
256865,Eszter LAKOS,Eszter,LAKOS,Hungary,HUN,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,eszter.lakos@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256865.jpg,https://www.europarl.europa.eu/meps/en/256865,https://howtheyvote.eu/votes/195775
197697,Aurore LALUCQ,Aurore,LALUCQ,France,FRA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,aurore.lalucq@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197697.jpg,https://www.europarl.europa.eu/meps/en/197697,https://howtheyvote.eu/votes/195775
1909,Bernd LANGE,Bernd,LANGE,Germany,DEU,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,bernd.lange@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/1909.jpg,https://www.europarl.europa.eu/meps/en/1909,https://howtheyvote.eu/votes/195775
197461,Katrin LANGENSIEPEN,Katrin,LANGENSIEPEN,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,katrin.langensiepen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197461.jpg,https://www.europarl.europa.eu/meps/en/197461,https://howtheyvote.eu/votes/195775
277057,Marie-Sophie LANIG,Marie-Sophie,LANIG,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,marie-sophie.lanig@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/277057.jpg,https://www.europarl.europa.eu/meps/en/277057,https://howtheyvote.eu/votes/195775
198373,Judita LAŠŠÁKOVÁ,Judita,LAŠŠÁKOVÁ,Slovakia,SVK,,Non-attached,Non-attached Members,NI,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,judita.lassakova@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/198373.jpg,https://www.europarl.europa.eu/meps/en/198373,https://howtheyvote.eu/votes/195775
256954,Afroditi LATINOPOULOU,Afroditi,LATINOPOULOU,Greece,GRC,,PfE,Patriots for Europe,PFE,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,afroditi.latinopoulou@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256954.jpg,https://www.europarl.europa.eu/meps/en/256954,https://howtheyvote.eu/votes/195775
256899,Murielle LAURENT,Murielle,LAURENT,France,FRA,,S&D,Progressive Alliance of Socialists and Democrats,SD,ABSTENTION,Abstained,Abstained,2026-07-09,murielle.laurent@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256899.jpg,https://www.europarl.europa.eu/meps/en/256899,https://howtheyvote.eu/votes/195775
230085,Camilla LAURETI,Camilla,LAURETI,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,camilla.laureti@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/230085.jpg,https://www.europarl.europa.eu/meps/en/230085,https://howtheyvote.eu/votes/195775
257262,Rada LAYKOVA,Rada,LAYKOVA,Bulgaria,BGR,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,rada.laykova@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257262.jpg,https://www.europarl.europa.eu/meps/en/257262,https://howtheyvote.eu/votes/195775
257261,Ilia LAZAROV,Ilia,LAZAROV,Bulgaria,BGR,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,ilia.lazarov@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257261.jpg,https://www.europarl.europa.eu/meps/en/257261,https://howtheyvote.eu/votes/195775
257118,Luis-Vicențiu LAZARUS,Luis-Vicențiu,LAZARUS,Romania,ROU,,Non-attached,Non-attached Members,NI,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,luis.lazarus@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257118.jpg,https://www.europarl.europa.eu/meps/en/257118,https://howtheyvote.eu/votes/195775
256860,András LÁSZLÓ,András,LÁSZLÓ,Hungary,HUN,,PfE,Patriots for Europe,PFE,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,andras.laszlo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256860.jpg,https://www.europarl.europa.eu/meps/en/256860,https://howtheyvote.eu/votes/195775
256920,Isabelle LE CALLENNEC,Isabelle,LE CALLENNEC,France,FRA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,isabelle.lecallennec@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256920.jpg,https://www.europarl.europa.eu/meps/en/256920,https://howtheyvote.eu/votes/195775
256872,Fabrice LEGGERI,Fabrice,LEGGERI,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,fabrice.leggeri@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256872.jpg,https://www.europarl.europa.eu/meps/en/256872,https://howtheyvote.eu/votes/195775
95074,Jeroen LENAERS,Jeroen,LENAERS,Netherlands,NLD,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,jeroen.lenaers@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/95074.jpg,https://www.europarl.europa.eu/meps/en/95074,https://howtheyvote.eu/votes/195775
256895,Julien LEONARDELLI,Julien,LEONARDELLI,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,julien.leonardelli@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256895.jpg,https://www.europarl.europa.eu/meps/en/256895,https://howtheyvote.eu/votes/195775
23781,Janusz LEWANDOWSKI,Janusz,LEWANDOWSKI,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,janusz.lewandowski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/23781.jpg,https://www.europarl.europa.eu/meps/en/23781,https://howtheyvote.eu/votes/195775
204336,Miriam LEXMANN,Miriam,LEXMANN,Slovakia,SVK,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,miriam.lexmann@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204336.jpg,https://www.europarl.europa.eu/meps/en/204336,https://howtheyvote.eu/votes/195775
1927,Peter LIESE,Peter,LIESE,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,peter.liese@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/1927.jpg,https://www.europarl.europa.eu/meps/en/1927,https://howtheyvote.eu/votes/195775
124808,Norbert LINS,Norbert,LINS,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,norbert.lins@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124808.jpg,https://www.europarl.europa.eu/meps/en/124808,https://howtheyvote.eu/votes/195775
197494,Nathalie LOISEAU,Nathalie,LOISEAU,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,nathalie.loiseau@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197494.jpg,https://www.europarl.europa.eu/meps/en/197494,https://howtheyvote.eu/votes/195775
220896,Reinhold LOPATKA,Reinhold,LOPATKA,Austria,AUT,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,reinhold.lopatka@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/220896.jpg,https://www.europarl.europa.eu/meps/en/220896,https://howtheyvote.eu/votes/195775
125042,Javi LÓPEZ,Javi,LÓPEZ,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,javi.lopez@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/125042.jpg,https://www.europarl.europa.eu/meps/en/125042,https://howtheyvote.eu/votes/195775
96812,Juan Fernando LÓPEZ AGUILAR,Juan Fernando,LÓPEZ AGUILAR,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,juanfernando.lopezaguilar@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96812.jpg,https://www.europarl.europa.eu/meps/en/96812,https://howtheyvote.eu/votes/195775
28399,Antonio LÓPEZ-ISTÚRIZ WHITE,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,ESP,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,antonio.lopezisturiz@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/28399.jpg,https://www.europarl.europa.eu/meps/en/28399,https://howtheyvote.eu/votes/195775
96675,Isabella LÖVIN,Isabella,LÖVIN,Sweden,SWE,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,ABSTENTION,Abstained,Abstained,2026-07-09,isabella.lovin@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96675.jpg,https://www.europarl.europa.eu/meps/en/96675,https://howtheyvote.eu/votes/195775
257129,Mimmo LUCANO,Mimmo,LUCANO,Italy,ITA,,The Left,The Left in the European Parliament,GUE_NGL,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,domenico.lucano@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257129.jpg,https://www.europarl.europa.eu/meps/en/257129,https://howtheyvote.eu/votes/195775
197721,César LUENA,César,LUENA,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,cesar.luena@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197721.jpg,https://www.europarl.europa.eu/meps/en/197721,https://howtheyvote.eu/votes/195775
257124,Giuseppe LUPO,Giuseppe,LUPO,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,giuseppe.lupo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257124.jpg,https://www.europarl.europa.eu/meps/en/257124,https://howtheyvote.eu/votes/195775
96709,Morten LØKKEGAARD,Morten,LØKKEGAARD,Denmark,DNK,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,morten.lokkegaard@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96709.jpg,https://www.europarl.europa.eu/meps/en/96709,https://howtheyvote.eu/votes/195775
197493,Jaak MADISON,Jaak,MADISON,Estonia,EST,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,jaak.madison@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197493.jpg,https://www.europarl.europa.eu/meps/en/197493,https://howtheyvote.eu/votes/195775
197719,Cristina MAESTRE,Cristina,MAESTRE,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,cristina.maestre@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197719.jpg,https://www.europarl.europa.eu/meps/en/197719,https://howtheyvote.eu/votes/195775
257149,Lara MAGONI,Lara,MAGONI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,lara.magoni@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257149.jpg,https://www.europarl.europa.eu/meps/en/257149,https://howtheyvote.eu/votes/195775
91636,Marit MAIJ,Marit,MAIJ,Netherlands,NLD,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marit.maij@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/91636.jpg,https://www.europarl.europa.eu/meps/en/91636,https://howtheyvote.eu/votes/195775
257077,Marlena MALĄG,Marlena,MALĄG,Poland,POL,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marlena.malag@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257077.jpg,https://www.europarl.europa.eu/meps/en/257077,https://howtheyvote.eu/votes/195775
197653,Claudiu MANDA,Claudiu,MANDA,Romania,ROU,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,iulian-claudiu.manda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197653.jpg,https://www.europarl.europa.eu/meps/en/197653,https://howtheyvote.eu/votes/195775
190713,Lukas MANDL,Lukas,MANDL,Austria,AUT,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,lukas.mandl@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/190713.jpg,https://www.europarl.europa.eu/meps/en/190713,https://howtheyvote.eu/votes/195775
256824,Yannis MANIATIS,Yannis,MANIATIS,Greece,GRC,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,ioannis.maniatis@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256824.jpg,https://www.europarl.europa.eu/meps/en/256824,https://howtheyvote.eu/votes/195775
4395,Mario MANTOVANI,Mario,MANTOVANI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,mario.mantovani@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/4395.jpg,https://www.europarl.europa.eu/meps/en/4395,https://howtheyvote.eu/votes/195775
257727,Pierfrancesco MARAN,Pierfrancesco,MARAN,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,pierfrancesco.maran@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257727.jpg,https://www.europarl.europa.eu/meps/en/257727,https://howtheyvote.eu/votes/195775
257082,Jagna MARCZUŁAJTIS-WALCZAK,Jagna,MARCZUŁAJTIS-WALCZAK,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,jagna.marczulajtis-walczak@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257082.jpg,https://www.europarl.europa.eu/meps/en/257082,https://howtheyvote.eu/votes/195775
256922,Marion MARÉCHAL,Marion,MARÉCHAL,France,FRA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marion.marechal@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256922.jpg,https://www.europarl.europa.eu/meps/en/256922,https://howtheyvote.eu/votes/195775
197623,Thierry MARIANI,Thierry,MARIANI,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,thierry.mariani@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197623.jpg,https://www.europarl.europa.eu/meps/en/197623,https://howtheyvote.eu/votes/195775
257132,Ignazio Roberto MARINO,Ignazio Roberto,MARINO,Italy,ITA,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,ignazio.marino@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257132.jpg,https://www.europarl.europa.eu/meps/en/257132,https://howtheyvote.eu/votes/195775
197462,Erik MARQUARDT,Erik,MARQUARDT,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,erik.marquardt@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197462.jpg,https://www.europarl.europa.eu/meps/en/197462,https://howtheyvote.eu/votes/195775
257063,Catarina MARTINS,Catarina,MARTINS,Portugal,PRT,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,catarina.martins@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257063.jpg,https://www.europarl.europa.eu/meps/en/257063,https://howtheyvote.eu/votes/195775
257029,Jorge MARTÍN FRÍAS,Jorge,MARTÍN FRÍAS,Spain,ESP,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,jorge.martinfrias@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257029.jpg,https://www.europarl.europa.eu/meps/en/257029,https://howtheyvote.eu/votes/195775
124828,Fulvio MARTUSCIELLO,Fulvio,MARTUSCIELLO,Italy,ITA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,fulvio.martusciello@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124828.jpg,https://www.europarl.europa.eu/meps/en/124828,https://howtheyvote.eu/votes/195775
257016,Vicent MARZÀ IBÁÑEZ,Vicent,MARZÀ IBÁÑEZ,Spain,ESP,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,vicent.marzaibanez@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257016.jpg,https://www.europarl.europa.eu/meps/en/257016,https://howtheyvote.eu/votes/195775
96936,Gabriel MATO,Gabriel,MATO,Spain,ESP,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,gabriel.mato@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96936.jpg,https://www.europarl.europa.eu/meps/en/96936,https://howtheyvote.eu/votes/195775
208722,Sara MATTHIEU,Sara,MATTHIEU,Belgium,BEL,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,sara.matthieu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/208722.jpg,https://www.europarl.europa.eu/meps/en/208722,https://howtheyvote.eu/votes/195775
124691,Costas MAVRIDES,Costas,MAVRIDES,Cyprus,CYP,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,costas.mavrides@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124691.jpg,https://www.europarl.europa.eu/meps/en/124691,https://howtheyvote.eu/votes/195775
98341,Eva MAYDELL,Eva,MAYDELL,Bulgaria,BGR,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,eva.maydell@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/98341.jpg,https://www.europarl.europa.eu/meps/en/98341,https://howtheyvote.eu/votes/195775
38511,Georg MAYER,Georg,MAYER,Austria,AUT,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,georg.mayer@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/38511.jpg,https://www.europarl.europa.eu/meps/en/38511,https://howtheyvote.eu/votes/195775
249982,Milan MAZUREK,Milan,MAZUREK,Slovakia,SVK,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,milan.mazurek@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/249982.jpg,https://www.europarl.europa.eu/meps/en/249982,https://howtheyvote.eu/votes/195775
197841,Liudas MAŽYLIS,Liudas,MAŽYLIS,Lithuania,LTU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,liudas.mazylis@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197841.jpg,https://www.europarl.europa.eu/meps/en/197841,https://howtheyvote.eu/votes/195775
124806,David MCALLISTER,David,MCALLISTER,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,david.mcallister@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124806.jpg,https://www.europarl.europa.eu/meps/en/124806,https://howtheyvote.eu/votes/195775
257300,Michael MCNAMARA,Michael,MCNAMARA,Ireland,IRL,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,michael.mcnamara@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257300.jpg,https://www.europarl.europa.eu/meps/en/257300,https://howtheyvote.eu/votes/195775
204418,Nora MEBAREK,Nora,MEBAREK,France,FRA,,S&D,Progressive Alliance of Socialists and Democrats,SD,ABSTENTION,Abstained,Abstained,2026-07-09,nora.mebarek@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204418.jpg,https://www.europarl.europa.eu/meps/en/204418,https://howtheyvote.eu/votes/195775
256980,Alexandra MEHNERT,Alexandra,MEHNERT,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,alexandra.mehnert@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256980.jpg,https://www.europarl.europa.eu/meps/en/256980,https://howtheyvote.eu/votes/195775
197662,Vangelis MEIMARAKIS,Vangelis,MEIMARAKIS,Greece,GRC,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,evangelos.meimarakis@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197662.jpg,https://www.europarl.europa.eu/meps/en/197662,https://howtheyvote.eu/votes/195775
256943,Eleonora MELETI,Eleonora,MELETI,Greece,GRC,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,eleonora.meleti@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256943.jpg,https://www.europarl.europa.eu/meps/en/256943,https://howtheyvote.eu/votes/195775
257053,Ana Catarina MENDES,Ana Catarina,MENDES,Portugal,PRT,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,anacatarina.mendes@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257053.jpg,https://www.europarl.europa.eu/meps/en/257053,https://howtheyvote.eu/votes/195775
256994,Idoia MENDIA,Idoia,MENDIA,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,idoia.mendia@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256994.jpg,https://www.europarl.europa.eu/meps/en/256994,https://howtheyvote.eu/votes/195775
256974,Verena MERTENS,Verena,MERTENS,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,verena.mertens@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256974.jpg,https://www.europarl.europa.eu/meps/en/256974,https://howtheyvote.eu/votes/195775
236053,Marina MESURE,Marina,MESURE,France,FRA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marina.mesure@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/236053.jpg,https://www.europarl.europa.eu/meps/en/236053,https://howtheyvote.eu/votes/195775
118859,Roberta METSOLA,Roberta,METSOLA,Malta,MLT,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,roberta.metsola@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/118859.jpg,https://www.europarl.europa.eu/meps/en/118859,https://howtheyvote.eu/votes/195775
193292,Tilly METZ,Tilly,METZ,Luxembourg,LUX,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,tilly.metz@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/193292.jpg,https://www.europarl.europa.eu/meps/en/193292,https://howtheyvote.eu/votes/195775
197497,Sven MIKSER,Sven,MIKSER,Estonia,EST,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,sven.mikser@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197497.jpg,https://www.europarl.europa.eu/meps/en/197497,https://howtheyvote.eu/votes/195775
197824,Giuseppe MILAZZO,Giuseppe,MILAZZO,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,giuseppe.milazzo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197824.jpg,https://www.europarl.europa.eu/meps/en/197824,https://howtheyvote.eu/votes/195775
28400,Francisco José MILLÁN MON,Francisco José,MILLÁN MON,Spain,ESP,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,francisco.millanmon@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/28400.jpg,https://www.europarl.europa.eu/meps/en/28400,https://howtheyvote.eu/votes/195775
257259,Nikola MINCHEV,Nikola,MINCHEV,Bulgaria,BGR,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,nikola.minchev@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257259.jpg,https://www.europarl.europa.eu/meps/en/257259,https://howtheyvote.eu/votes/195775
24942,Ana MIRANDA PAZ,Ana,MIRANDA PAZ,Spain,ESP,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,ana.miranda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/24942.jpg,https://www.europarl.europa.eu/meps/en/24942,https://howtheyvote.eu/votes/195775
124722,Csaba MOLNÁR,Csaba,MOLNÁR,Hungary,HUN,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,csaba.molnar@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124722.jpg,https://www.europarl.europa.eu/meps/en/124722,https://howtheyvote.eu/votes/195775
